Name,Kingdom,Phylum,Class,Order,Family,Genus,Species,Strain,251_CP04618_S118,252_CP04618_S119,253_CP04618_S120,254_CP04618_S150,255_CP04618_merge,256_CP04618_S121,257_CP04618_merge,258_CP04618_merge,259_CP04618_S122,260_CP04618_S154,261_CP04618_S123,262_CP04618_S124,263_CP04618_S155,264_CP04618_S125,265_CP04618_S126,266_CP04618_S156,267_CP04618_merge,268_CP04618_S127,269_CP04618_S128,270_CP04618_merge,271_CP04618_merge,272_CP04618_S160,273_CP04618_S129,274_CP04618_S130,Taxonomy Id,Taxonomy Lineage
Streptococcus mitis SK1073,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,Streptococcus mitis SK1073,0,0,0,0,0,0,0,0,0,0,0,2638.84,0,0,0,0,0,0,0,0,0,0,0,0,1008452,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus mitis(28037);t__Streptococcus mitis SK1073(1008452);
Streptococcus infantis SPAR10,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus infantis,Streptococcus infantis SPAR10,0,0,1200.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159208,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus infantis(68892);t__Streptococcus infantis SPAR10(1159208);
Streptococcus mitis bv. 2 str. SK95,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,Streptococcus mitis bv. 2 str. SK95,0,0,0,0,0,0,0,0,112.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000588,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus mitis(28037);t__Streptococcus mitis bv. 2 str. SK95(1000588);
Streptococcus mitis,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,Streptococcus mitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.3,598.3,0,0,0,0,28037,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus mitis(28037);t__Streptococcus mitis(28037);
Streptococcus mutans SF14,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,Streptococcus mutans SF14,0,0,0,0,0,0,0,0,0,0,0,133.75,0,0,0,0,0,0,0,0,0,0,0,0,857120,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus mutans(1309);t__Streptococcus mutans SF14(857120);
Streptococcus oralis SK100,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,Streptococcus oralis SK100,0,0,463.55,0,0,0,0,0,243.11,0,0,217.12,0,0,153.99,186.87,0,0,315.83,207.73,0,0,0,0,1095740,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus oralis(1303);t__Streptococcus oralis SK100(1095740);
Streptococcus oralis,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,Streptococcus oralis,0,0,0,0,0,486.17,234.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus oralis(1303);t__Streptococcus oralis(1303);
Streptococcus parasanguinis ATCC 15912,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,Streptococcus parasanguinis ATCC 15912,0,0,0,0,0,0,0,0,0,0,0,392.92,0,0,0,0,0,0,0,0,0,0,0,0,760570,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus parasanguinis(1318);t__Streptococcus parasanguinis ATCC 15912(760570);
Streptococcus parasanguinis DORA_23_24,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,Streptococcus parasanguinis DORA_23_24,0,0,423.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403947,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus parasanguinis(1318);t__Streptococcus parasanguinis DORA_23_24(1403947);
Streptococcus parasanguinis F0405,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,Streptococcus parasanguinis F0405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.65,0,0,0,0,0,0,0,0,905067,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus parasanguinis(1318);t__Streptococcus parasanguinis F0405(905067);
Streptococcus parasanguinis F0449,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,Streptococcus parasanguinis F0449,0,0,0,2502.57,0,0,1077.44,0,2175.07,949.06,0,0,0,0,1190.88,0,0,0,1016.39,1014.43,0,0,0,0,1095733,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus parasanguinis(1318);t__Streptococcus parasanguinis F0449(1095733);
Streptococcus parasanguinis FW213,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,Streptococcus parasanguinis FW213,0,0,0,0,0,2541.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114965,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus parasanguinis(1318);t__Streptococcus parasanguinis FW213(1114965);
Streptococcus peroris ATCC 700780,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus peroris,Streptococcus peroris ATCC 700780,0,0,0,0,0,263.54,90.58,0,0,0,0,304.48,0,0,0,0,0,0,0,0,0,0,0,0,888746,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus peroris(68891);t__Streptococcus peroris ATCC 700780(888746);
Faecalicoccus pleomorphus DSM 20574,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,Faecalicoccus pleomorphus DSM 20574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.45,298.2,1123313,k__Bacteria(2);p__Firmicutes(1239);c__Erysipelotrichia(526524);o__Erysipelotrichales(526525);f__Erysipelotrichaceae(128827);g__Faecalicoccus(1573536);s__Faecalicoccus pleomorphus(1323);t__Faecalicoccus pleomorphus DSM 20574(1123313);
Streptococcus pneumoniae,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Streptococcus pneumoniae,487.21,0,149.06,0,0,0,0,0,0,257.78,0,224.35,0,0,0,0,0,0,0,0,0,0,0,0,1313,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pneumoniae(1313);t__Streptococcus pneumoniae(1313);
Streptococcus pneumoniae 4075-00,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Streptococcus pneumoniae 4075-00,0,0,0,0,0,0,371.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760873,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pneumoniae(1313);t__Streptococcus pneumoniae 4075-00(760873);
Streptococcus pneumoniae GA04375,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Streptococcus pneumoniae GA04375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.21,128.68,0,0,0,0,760746,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pneumoniae(1313);t__Streptococcus pneumoniae GA04375(760746);
Streptococcus pneumoniae GA47033,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Streptococcus pneumoniae GA47033,0,0,0,0,0,231.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760828,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pneumoniae(1313);t__Streptococcus pneumoniae GA47033(760828);
Streptococcus pseudopneumoniae 22725,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudopneumoniae,Streptococcus pseudopneumoniae 22725,0,0,160.79,0,0,0,0,0,0,0,0,119.47,0,0,0,0,0,0,292.95,0,0,0,0,0,1415759,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pseudopneumoniae(257758);t__Streptococcus pseudopneumoniae 22725(1415759);
Streptococcus pseudopneumoniae 5247,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudopneumoniae,Streptococcus pseudopneumoniae 5247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.12,0,0,0,0,1415761,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pseudopneumoniae(257758);t__Streptococcus pseudopneumoniae 5247(1415761);
Streptococcus pseudopneumoniae ATCC BAA-960 = CCUG 49455,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudopneumoniae,Streptococcus pseudopneumoniae ATCC BAA-960 = CCUG 49455,0,0,0,0,0,0,1092.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889205,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pseudopneumoniae(257758);t__Streptococcus pseudopneumoniae ATCC BAA-960 = CCUG 49455(889205);
Streptococcus pseudopneumoniae G42,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudopneumoniae,Streptococcus pseudopneumoniae G42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.67,0,0,0,0,0,0,0,0,0,1415758,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pseudopneumoniae(257758);t__Streptococcus pseudopneumoniae G42(1415758);
Streptococcus pseudopneumoniae IS7493,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudopneumoniae,Streptococcus pseudopneumoniae IS7493,0,0,0,0,0,129.91,0,0,0,146.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054460,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus pseudopneumoniae(257758);t__Streptococcus pseudopneumoniae IS7493(1054460);
Streptococcus rubneri,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus rubneri,Streptococcus rubneri,0,0,0,0,0,325.41,0,0,0,0,0,0,0,0,0,0,0,0,2009.91,1515.69,0,0,0,95.04,1234680,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus rubneri(1234680);t__Streptococcus rubneri(1234680);
Streptococcus salivarius 57.I,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius 57.I,0,333.29,0,2054.96,127.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046629,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus salivarius(1304);t__Streptococcus salivarius 57.I(1046629);
Streptococcus salivarius CCHSS3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius CCHSS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.06,0,0,0,0,0,0,0,1048332,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus salivarius(1304);t__Streptococcus salivarius CCHSS3(1048332);
Streptococcus salivarius M18,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius M18,0,0,0,0,0,0,0,0,555.85,366.83,0,729.44,0,0,1218.07,731.22,0,0,0,0,0,0,0,0,1074494,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus salivarius(1304);t__Streptococcus salivarius M18(1074494);
Streptococcus salivarius SK126,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius SK126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.29,346.64,0,84.02,0,143.66,596322,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus salivarius(1304);t__Streptococcus salivarius SK126(596322);
Streptococcus salivarius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius,0,0,488.39,0,0,585.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus salivarius(1304);t__Streptococcus salivarius(1304);
Streptococcus sanguinis SK1087,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,Streptococcus sanguinis SK1087,0,0,0,0,0,973.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888824,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus sanguinis(1305);t__Streptococcus sanguinis SK1087(888824);
Streptococcus sanguinis SK150,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,Streptococcus sanguinis SK150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.61,0,0,0,0,0,0,0,0,0,888811,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus sanguinis(1305);t__Streptococcus sanguinis SK150(888811);
Streptococcus sanguinis SK49,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,Streptococcus sanguinis SK49,0,0,0,0,0,0,297.73,0,0,0,0,0,0,0,0,0,0,0,462.16,385.03,0,0,0,0,888808,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus sanguinis(1305);t__Streptococcus sanguinis SK49(888808);
Streptococcus sanguinis VMC66,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,Streptococcus sanguinis VMC66,0,0,1057.91,0,0,0,0,0,185.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888825,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus sanguinis(1305);t__Streptococcus sanguinis VMC66(888825);
Streptococcus sinensis,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sinensis,Streptococcus sinensis,0,0,0,0,0,0,0,0,737.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176090,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus sinensis(176090);t__Streptococcus sinensis(176090);
Streptococcus sp. 1171_SSPC,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s,Streptococcus sp. 1171_SSPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.28,1579348,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus_u_s(1301);t__Streptococcus sp. 1171_SSPC(1579348);
Streptococcus sp. 263_SSPC,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s,Streptococcus sp. 263_SSPC,0,0,0,0,0,5998.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579343,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus_u_s(1301);t__Streptococcus sp. 263_SSPC(1579343);
Streptococcus sp. 449_SSPC,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s,Streptococcus sp. 449_SSPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,1579339,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus_u_s(1301);t__Streptococcus sp. 449_SSPC(1579339);
Streptococcus xiaochunlingii,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus xiaochunlingii,Streptococcus xiaochunlingii,0,0,0,0,0,1184.65,0,0,0,0,0,0,0,0,95.92,0,0,0,1957.78,1796.63,0,0,0,0,2589788,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus xiaochunlingii(2589788);t__Streptococcus xiaochunlingii(2589788);
Streptococcus symci,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus symci,Streptococcus symci,0,0,330.69,0,0,242.93,386.14,0,0,0,0,217.7,0,0,1280.21,1103.53,0,0,484.18,216.38,0,0,0,0,2588991,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus symci(2588991);t__Streptococcus symci(2588991);
Streptococcus gwangjuense,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gwangjuense,Streptococcus gwangjuense,0,0,305.15,0,0,252.06,373.96,0,0,0,0,245.12,0,0,148.41,134.1,0,0,617.33,292.36,0,0,0,0,1433513,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus gwangjuense(1433513);t__Streptococcus gwangjuense(1433513);
Streptococcus chosunense,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus chosunense,Streptococcus chosunense,0,0,422.94,0,0,297.73,433.43,0,0,0,0,302.61,0,0,116.88,88.18,0,0,463.35,197.31,0,0,0,0,2707003,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus chosunense(2707003);t__Streptococcus chosunense(2707003);
Streptococcus sp. D19,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s,Streptococcus sp. D19,0,0,0,0,0,0,0,0,0,0,0,1209.35,0,0,0,0,0,0,0,0,0,0,0,0,2589786,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus_u_s(1301);t__Streptococcus sp. D19(2589786);
Streptococcus sp. HMSC064D12,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s,Streptococcus sp. HMSC064D12,0,324.98,0,2133.46,178.68,0,0,0,0,0,0,0,0,108.06,18935.18,0,5423.52,2118.75,0,0,0,0,0,0,1715176,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus_u_s(1301);t__Streptococcus sp. HMSC064D12(1715176);
Streptococcus sp. HMSC071H03,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s,Streptococcus sp. HMSC071H03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22944.59,0,0,0,0,0,0,0,0,1739391,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus_u_s(1301);t__Streptococcus sp. HMSC071H03(1739391);
Streptococcus sp. HMSC072D03,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s,Streptococcus sp. HMSC072D03,0,0,0,0,0,0,0,0,0,0,155.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1739381,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus_u_s(1301);t__Streptococcus sp. HMSC072D03(1739381);
Streptococcus sp. HMSC073D05,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s,Streptococcus sp. HMSC073D05,0,0,0,0,0,0,0,0,2279.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739336,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus_u_s(1301);t__Streptococcus sp. HMSC073D05(1739336);
Streptococcus sp. HMSC077D04,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s,Streptococcus sp. HMSC077D04,82.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715180,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus_u_s(1301);t__Streptococcus sp. HMSC077D04(1715180);
Streptococcus koreensis,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus koreensis,Streptococcus koreensis,0,0,212.92,0,0,1321.99,0,0,0,0,0,0,0,0,0,0,0,0,102.99,96.9,0,0,0,0,2382163,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus koreensis(2382163);t__Streptococcus koreensis(2382163);
Streptococcus periodonticum,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus periodonticum,Streptococcus periodonticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.14,0,0,0,0,0,0,0,0,2490633,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus periodonticum(2490633);t__Streptococcus periodonticum(2490633);
Streptococcus sp. M334,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s,Streptococcus sp. M334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9751.01,2723.96,0,0,0,0,563038,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus_u_s(1301);t__Streptococcus sp. M334(563038);
Streptococcus sp. SR4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s,Streptococcus sp. SR4,0,0,2129.95,0,0,0,0,0,0,1233.43,0,0,0,0,0,0,0,0,0,0,0,0,80.9,0,1161417,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Streptococcaceae(1300);g__Streptococcus(1301);s__Streptococcus_u_s(1301);t__Streptococcus sp. SR4(1161417);
